Orchestration architecture,Orchestration algorithm,Edge devices count,Tasks execution delay (s),Average execution delay (s),Tasks waiting time (s),Average waiting time (s),Tasks total time (s),Average total time (s),Tasks wasted execution delay (s),Average wasted execution delay (s),Tasks wasted waiting time (s),Average wasted waiting time (s),Tasks wasted total time (s),Average wasted total time (s),Average real total time (s),Generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Tasks success rate,Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average VM CPU usage (%),Average VM CPU usage (Cloud) (%),Average VM CPU usage (Edge) (%),Average VM CPU usage (Mist) (%),Energy consumption (W),Average energy consumption (W/Data center),Cloud energy consumption (W),Average Cloud energy consumption (W/Data center),Edge energy consumption (W),Average Edge energy consumption (W/Data center),Mist energy consumption (W),Average Mist energy consumption (W/Device),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
ALL,RL_MULTILAYER_EMPTY,110,61866.6066,1.9801,14445.3681,0.4623,76311.9747,2.4425,12541.1706,6.0207,14890.7655,7.1487,27431.9361,13.1694,3.1129,32750,30596,0,2083,0,71,0,4472,3737,7502,7034,20776,19825,93.42290076335878,464757.2119999374,219530.77600000013,464757.2119999374,127015.75000005479,0.0,0.0,21.675523976090943,73.8233,45.706,38.0834,76.4154,353.0117,3.0697,2.071,2.071,3.457,0.8643,347.4837,3.1589,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,120,68906.115,2.0137,14204.6851,0.4151,83110.8001,2.4289,13171.7641,6.6625,11632.5561,5.8839,24804.3202,12.5464,2.9815,35700,33647,0,1977,0,76,0,4295,3734,6492,6042,24913,23871,94.24929971988796,533162.6079999346,259086.28799999962,533162.6079999346,140199.65000003882,0.0,0.0,21.124655010207594,79.4535,45.8937,37.6754,82.2407,388.1078,3.1049,2.1549,2.1549,3.565,0.8913,382.3879,3.1866,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,130,71271.5447,1.961,22743.5614,0.6258,94015.1061,2.5868,13667.4908,4.4332,31689.4287,10.2788,45356.9195,14.7119,3.5349,38750,35607,0,3083,0,60,0,4858,3444,6970,6253,26922,25910,91.88903225806452,588212.1239999363,302563.7879999996,588212.1239999363,152366.15000001303,0.0,0.0,22.249092308201732,81.2514,56.8468,35.5957,83.9056,410.5121,3.0408,2.6432,2.6432,3.2633,0.8158,404.6056,3.1124,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,140,83460.5744,2.1176,20059.0982,0.509,103519.6726,2.6266,16647.4459,5.6071,24715.4818,8.3245,41362.9277,13.9316,3.4186,41700,38647,0,2969,0,84,0,4911,3736,7573,6889,29216,28022,92.67865707434052,707023.9079999148,356551.968,707023.9079999148,157553.2500000037,0.0,0.0,20.761879752141965,80.7197,53.4219,39.3724,83.0135,439.631,3.0319,2.5153,2.5153,3.6943,0.9236,433.4214,3.0959,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,150,85056.6148,2.0457,28067.1116,0.675,113123.7264,2.7208,17585.3056,4.5855,36030.8333,9.3953,53616.1389,13.9807,3.6716,44650,40709,0,3835,0,106,0,5573,4178,8032,6992,31045,29539,91.17357222844345,719511.3399999104,361343.3799999998,719511.3399999104,177363.79999997074,0.0,0.0,21.286196964331594,76.9067,49.5457,41.2145,78.797,482.5674,3.1133,2.588,2.588,4.3753,1.0938,475.6041,3.1707,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,160,90113.3945,2.0303,28764.0101,0.6481,118877.4046,2.6783,17923.329,4.2797,34446.1717,8.225,52369.5007,12.5047,3.5256,47600,43318,0,4188,0,94,0,5631,4082,8680,7461,33289,31775,91.00420168067227,797578.8879999026,402678.3680000002,797578.8879999026,192720.69999995784,0.0,0.0,21.091521936537923,87.9862,60.1583,43.1612,90.1438,511.4934,3.1,2.8139,2.8139,4.0248,1.0062,504.6547,3.1541,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,170,98147.0512,2.084,31192.2669,0.6623,129339.3181,2.7463,20045.7003,4.3644,48365.8671,10.5303,68411.5674,14.8947,3.8259,50650,45945,0,4593,0,112,0,6065,4218,8753,7624,35832,34103,90.71076011846002,884937.85599986,461544.7479999997,884937.85599986,199981.0499999325,0.0,0.0,21.01708569350573,83.3633,62.0998,45.3079,85.0641,537.2528,3.07,6.8343,6.8343,9.0538,2.2634,521.3648,3.0669,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,180,102201.5015,2.0423,31878.0956,0.637,134079.597,2.6793,23607.093,5.0443,50969.3551,10.8909,74576.4481,15.9351,3.813,53600,48814,0,4680,0,106,0,5717,4044,9048,7778,38835,36992,91.07089552238806,960297.8559998783,500984.12799999974,960297.8559998783,210246.19999991532,0.0,0.0,21.022394749138652,87.8712,65.2473,43.7994,89.7129,562.6697,3.0415,3.1148,3.1148,4.1408,1.0352,555.4141,3.0856,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,190,113300.6653,2.1826,37197.323,0.7165,150497.9883,2.8991,24543.6796,4.2931,59268.2234,10.367,83811.903,14.6601,4.0658,56550,50679,0,5717,0,154,0,6432,4207,9639,8045,40479,38427,89.61803713527851,1053804.3999998556,555863.8999999997,1053804.3999998556,218470.79999989073,0.0,0.0,20.929144439008677,87.6275,66.1951,49.5764,89.1506,594.4756,3.0486,3.1046,3.1046,4.6442,1.1611,586.7269,3.088,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,200,112111.9741,2.0735,35858.876,0.6632,147970.8501,2.7367,33645.3271,5.0519,81263.4274,12.2017,114908.7545,17.2536,4.3287,59500,52707,0,6660,0,133,0,6389,4128,10470,8459,42641,40120,88.58319327731093,1091519.639999873,577291.4759999998,1091519.639999873,226015.1499998866,0.0,0.0,20.690719270384037,86.2774,63.2344,48.8116,87.7183,624.607,3.0469,3.0919,3.0919,4.7361,1.184,616.779,3.0839,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,10,3267.8346,1.0728,319.7201,0.105,3587.5547,1.1778,118.8301,9.9025,1,0.0833,119.8301,9.9858,1.2124,3050,3037,0,12,0,1,0,1561,1556,569,565,920,916,99.57377049180327,7198.951999999976,4144.463999999964,7198.951999999976,7233.650000000466,0.0,0.0,19.133505649049724,21.902,5.6333,1.9999,37.8815,20.7996,1.3866,0.2293,0.2293,0.1754,0.0438,20.395,2.0395,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,20,8248.9564,1.3836,359.6565,0.0603,8608.613,1.4439,275.0352,2.2361,227.7106,1.8513,502.7458,4.0874,1.4973,6000,5876,0,123,0,1,0,1620,1580,1310,1277,3070,3019,97.93333333333334,24567.34800000021,10145.128000000004,24567.34800000021,22033.749999998327,0.0,0.0,18.958233316631368,27.6583,11.9663,7.4583,35.6993,60.3823,2.4153,0.5328,0.5328,0.6872,0.1718,59.1623,2.9581,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,30,15947.7124,1.8129,641.3266,0.0729,16589.039,1.8858,1059.6961,4.7098,133.3202,0.5925,1193.0163,5.3023,1.971,8950,8722,0,225,0,3,0,1708,1651,3848,3781,3394,3290,97.45251396648045,62783.740000001504,25893.45599999996,62783.740000001504,35187.749999997184,0.0,0.0,15.020030341378577,43.7074,17.2556,12.6106,52.0873,97.6145,2.789,0.7861,0.7861,1.1191,0.2798,95.7092,3.1903,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,40,18251.9183,1.5541,1164.0986,0.0991,19416.0169,1.6533,1717.61,5.2366,1273.5733,3.8828,2991.1833,9.1195,1.8561,11900,11567,0,328,0,5,0,1849,1797,4936,4837,5115,4933,97.2016806722689,100487.24800000075,40279.403999999995,100487.24800000075,50826.9500000041,0.0,0.0,14.511994114277687,40.8405,22.7207,19.2969,45.1861,139.1196,3.0915,1.0492,1.0492,1.7245,0.4311,136.3459,3.4086,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,50,24104.1128,1.644,2115.1462,0.1443,26219.2591,1.7882,2668.2533,4.6729,1484.6802,2.6001,4152.9335,7.2731,1.9938,14950,14343,0,571,0,36,0,2453,2345,6394,6202,6103,5796,95.93979933110369,146933.2920000013,63347.871999999974,146933.2920000013,56531.200000008655,0.0,0.0,14.517183111187686,45.6054,26.5544,19.8726,49.6715,156.9189,2.8531,1.2286,1.2286,1.7483,0.4371,153.942,3.0788,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,60,30108.8718,1.7275,3266.331,0.1874,33375.2028,1.9149,6514.8056,9.2017,4921.8517,6.9518,11436.6573,16.1535,2.4707,17900,17154,0,708,0,38,0,3709,3477,4667,4548,9524,9129,95.83240223463687,172797.72399999868,79759.89600000031,172797.72399999868,69895.05000001685,0.0,0.0,20.247518673509397,54.4064,22.4218,17.9529,59.3452,194.2803,2.9889,1.3095,1.3095,2.1686,0.5422,190.8022,3.18,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,70,34439.2788,1.6834,5295.3606,0.2588,39734.6394,1.9423,3052.9412,3.6871,1014.8784,1.2257,4067.8196,4.9128,2.0578,20850,19988,0,828,0,34,0,3435,3162,6132,5939,11283,10887,95.86570743405275,238509.139999993,104371.04399999986,238509.139999993,86933.90000002658,0.0,0.0,17.844904415246287,59.8305,32.9056,32.1878,63.1042,237.2674,3.1636,1.4901,1.4901,2.9588,0.7397,232.8186,3.326,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,80,42920.3944,1.8469,7624.1941,0.3281,50544.5885,2.175,2821.7895,2.819,1598.3166,1.5967,4420.1061,4.4157,2.2675,23800,22764,0,1001,0,35,0,4537,4297,7391,7019,11872,11448,95.6470588235294,278134.58799998707,117306.56000000004,278134.58799998707,100631.60000003374,0.0,0.0,17.13038724992845,62.9703,31.4636,36.9487,65.7952,271.0482,3.1888,1.4108,1.4108,3.4059,0.8515,266.2315,3.3279,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,90,43193.6517,1.6648,11044.5305,0.4257,54238.1822,2.0905,5936.8228,3.8601,5167.4076,3.3598,11104.2304,7.2199,2.3776,26850,25287,0,1538,0,25,0,3965,3568,7553,7171,15332,14548,94.17877094972067,361416.1239999675,157935.5599999999,361416.1239999675,108597.200000037,0.0,0.0,19.47664311698284,59.0797,41.0991,39.0569,60.8959,299.4465,3.1521,1.8875,1.8875,3.633,0.9082,293.926,3.2658,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,100,51478.0106,1.783,12247.1782,0.4242,63725.1887,2.2072,5353.8077,3.7439,5661.348,3.959,11015.1557,7.7029,2.4665,29800,28341,0,1430,0,29,0,4064,3518,6681,6334,19055,18489,95.10402684563758,379836.7839999581,173677.28799999985,379836.7839999581,122150.00000004393,0.0,0.0,21.692706224925676,65.6234,41.6192,41.3375,67.6425,335.662,3.1968,1.9042,1.9042,3.8821,0.9705,329.8756,3.2988,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,110,59826.8158,1.8941,13768.0255,0.4359,73594.8413,2.33,7238.1243,4.1079,6773.1375,3.844,14011.2618,7.9519,2.627,32750,30937,0,1762,0,51,0,3797,3211,5696,5308,23257,22418,94.46412213740459,480634.98799994326,230459.60799999963,480634.98799994326,135735.45000004087,0.0,0.0,22.191529759859467,75.5884,46.9491,38.7648,78.2541,367.8354,3.1986,2.1904,2.1904,3.6499,0.9125,361.995,3.2909,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,120,68539.4194,2.0017,15081.83,0.4405,83621.2494,2.4421,9373.9429,4.5132,11686.4112,5.6266,21060.3541,10.1398,2.8824,35700,33567,0,2077,0,56,0,5732,4985,7054,6484,22914,22098,94.02521008403362,515729.57199994655,251403.5359999998,515729.57199994655,144213.2500000308,0.0,0.0,19.8215786366368,75.6933,44.663,41.4447,78.027,391.7585,3.1341,2.0346,2.0346,3.9284,0.9821,385.7955,3.215,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,130,69434.1257,1.8704,18354.0522,0.4944,87788.1779,2.3649,9372.6945,4.0157,10812.803,4.6327,20185.4975,8.6485,2.7366,38750,36350,0,2334,0,66,0,4902,4178,8203,7383,25645,24789,93.80645161290323,592628.6399999241,284871.0000000004,592628.6399999241,158362.50000000573,0.0,0.0,20.695218046820543,81.0181,47.5917,37.9666,83.6545,415.4357,3.0773,2.334,2.334,3.6754,0.9189,409.4263,3.1494,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,140,78919.0789,1.9723,18265.7139,0.4565,97184.7928,2.4288,9866.9946,4.2348,11519.0989,4.9438,21386.0935,9.1786,2.8002,41700,39301,0,2330,0,69,0,4318,3507,7783,7114,29599,28680,94.24700239808153,679038.6479999131,330770.0520000003,679038.6479999131,169353.99999997971,0.0,0.0,21.187300249464304,84.2749,51.7078,42.2127,86.6656,450.6438,3.1079,2.4487,2.4487,3.9651,0.9913,444.23,3.1731,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,150,86892.8877,2.0448,24428.0954,0.5748,111320.983,2.6196,10671.6567,3.6875,20700.6732,7.153,31372.3299,10.8405,3.1438,44650,41687,0,2894,0,69,0,4688,3604,8255,7342,31707,30741,93.36394176931691,716125.5079998792,351583.4920000005,716125.5079998792,183494.89999996085,0.0,0.0,22.057653592549837,81.781,53.5062,46.7931,83.6502,486.6219,3.1395,2.5192,2.5192,4.4096,1.1024,479.6931,3.198,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,160,90034.0267,2.008,26224.1039,0.5849,116258.1306,2.5928,12897.3128,3.4485,20413.0484,5.458,33310.3613,8.9065,3.0789,47600,43774,0,3740,0,86,0,5403,4100,9021,7897,33176,31777,91.96218487394958,822970.2999998751,407226.5239999991,822970.2999998751,196615.74999993658,0.0,0.0,20.28136055388755,88.3351,56.4811,49.8214,90.2717,520.8015,3.1564,2.596,2.596,4.6133,1.1533,513.5922,3.21,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,170,94666.1732,2.004,31415.8097,0.665,126081.9828,2.669,14364.8156,3.2514,29898.8188,6.7675,44263.6345,10.0189,3.2976,50650,46110,0,4418,0,122,0,5759,4142,9600,8144,35291,33824,91.0365251727542,943927.4239998739,483017.9800000008,943927.4239998739,202595.84999993045,0.0,0.0,20.49220667829143,85.2675,64.3605,51.7542,86.7867,541.6278,3.095,2.9812,2.9812,4.7655,1.1914,533.8811,3.1405,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,180,102672.0854,2.0876,33413.6154,0.6794,136085.7008,2.7669,22039.7661,3.9562,67135.3812,12.0509,89175.1473,16.007,4.1141,53600,47936,0,5571,0,93,0,5953,4306,11472,9126,36175,34504,89.43283582089552,875377.3919999114,428827.54799999966,875377.3919999114,207518.14999992622,0.0,0.0,19.745639527866963,85.8338,57.7498,52.1659,87.3408,562.1382,3.0386,2.6913,2.6913,4.8068,1.2017,554.64,3.0813,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,190,109349.7624,2.0743,29987.5986,0.5688,139337.361,2.6431,25699.8358,5.2957,50421.7335,10.3898,76121.5693,15.6855,3.7426,56550,51560,0,4853,0,137,0,5982,4341,9127,7785,41441,39434,91.17595048629532,1020483.0079998635,523948.94400000136,1020483.0079998635,216479.24999988958,0.0,0.0,20.46788789560377,86.5774,56.7457,46.6187,88.2411,594.198,3.0472,2.8669,2.8669,4.7213,1.1803,586.6098,3.0874,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,200,114930.062,2.1042,38441.5092,0.7038,153371.5712,2.808,28427.3598,4.7609,82026.6617,13.7375,110454.0215,18.4984,4.3542,59500,53422,0,5971,0,107,0,6743,4251,9065,7522,43692,41649,89.78487394957983,1113626.4719998655,591104.5120000025,1113626.4719998655,239754.29999985825,0.0,0.0,20.99855928248267,87.5897,67.9993,48.4974,89.056,641.3179,3.1284,7.492,7.492,10.4007,2.6002,623.4252,3.1171,0,0,0,-1.0,[],[]
