Orchestration architecture,Orchestration algorithm,Edge devices count,Tasks execution delay (s),Average execution delay (s),Tasks waiting time (s),Average waiting time (s),Tasks total time (s),Average total time (s),Tasks wasted execution delay (s),Average wasted execution delay (s),Tasks wasted waiting time (s),Average wasted waiting time (s),Tasks wasted total time (s),Average wasted total time (s),Average real total time (s),Generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Tasks success rate,Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average VM CPU usage (%),Average VM CPU usage (Cloud) (%),Average VM CPU usage (Edge) (%),Average VM CPU usage (Mist) (%),Energy consumption (W),Average energy consumption (W/Data center),Cloud energy consumption (W),Average Cloud energy consumption (W/Data center),Edge energy consumption (W),Average Edge energy consumption (W/Data center),Mist energy consumption (W),Average Mist energy consumption (W/Device),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
ALL,RL_MULTILAYER_EMPTY,110,58480.025,1.8804,13103.2647,0.4213,71583.2897,2.3018,13773.638,6.073,14478.3812,6.3838,28252.0192,12.4568,2.992,32750,30414,0,2268,0,68,0,4233,3548,6596,6099,21921,20767,92.86717557251909,481760.1599999445,235148.05600000045,481760.1599999445,128243.90000005138,0.0,0.0,22.492254811482283,71.2822,47.8021,38.0131,73.6542,357.9566,3.1127,2.1763,2.1763,3.4705,0.8676,352.3098,3.2028,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,120,71092.2058,2.1068,16858.8299,0.4996,87951.0357,2.6064,15883.3146,6.1349,19405.4805,7.4954,35288.795,13.6303,3.392,35700,32994,0,2589,0,117,0,4791,3973,6828,6312,24081,22709,92.4201680672269,549265.6759999334,272349.5320000001,549265.6759999334,140045.35000003944,0.0,0.0,22.005719462697865,75.4937,51.9027,36.0694,78.0116,382.5572,3.0605,2.4014,2.4014,3.3378,0.8345,376.818,3.1401,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,130,72763.336,1.9812,15763.1664,0.4292,88526.5024,2.4104,14481.3725,5.245,15943.9575,5.7747,30425.33,11.0197,3.0124,38750,35914,0,2761,0,75,0,4699,3725,7599,6931,26452,25258,92.68129032258065,580002.4919999323,286148.1199999998,580002.4919999323,149958.00000001842,0.0,0.0,21.420852847694697,83.3903,49.8634,36.2018,86.24,405.068,3.0005,2.2972,2.2972,3.2981,0.8245,399.4727,3.0729,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,140,76533.667,1.952,19378.0925,0.4943,95911.7595,2.4463,22285.7715,6.9491,100877.7001,31.4555,123163.4716,38.4046,5.1652,41700,38396,0,3207,0,97,0,5287,4376,8177,7450,28236,26570,92.07673860911271,647890.9879999245,312895.54000000027,647890.9879999245,158973.35000000458,0.0,0.0,21.072980778611637,63.2511,33.5131,25.3816,65.4085,434.2213,2.9946,2.3855,2.3855,3.6167,0.9042,428.2191,3.0587,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,150,89263.3727,2.1078,20349.2572,0.4805,109612.6298,2.5883,16455.8585,5.3655,21199.4195,6.9121,37655.278,12.2776,3.2426,44650,41495,0,3067,0,88,0,5093,4017,7842,7099,31715,30379,92.93393057110862,734058.7159999051,366006.22400000086,734058.7159999051,175129.5999999739,0.0,0.0,20.884694816674685,89.0169,54.2457,37.7738,91.6807,469.6678,3.0301,2.5051,2.5051,3.4606,0.8652,463.702,3.0913,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,160,92303.3432,2.0881,29864.1913,0.6756,122167.5345,2.7637,20233.5119,4.8325,53361.2154,12.7445,73594.7273,17.577,4.0453,47600,43289,0,4187,0,124,0,5241,3532,7993,7058,34366,32699,90.94327731092437,823727.5959998764,434875.8720000001,823727.5959998764,186402.09999995056,0.0,0.0,22.31525352871876,84.2075,61.4209,43.1537,86.1555,512.4902,3.106,2.9604,2.9604,4.1376,1.0344,505.3922,3.1587,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,170,97589.4689,2.0692,30684.1942,0.6506,128273.6631,2.7199,18746.5519,4.2752,42347.0585,9.6573,61093.6104,13.9324,3.6737,50650,46097,0,4385,0,168,0,5711,4029,9026,7717,35913,34351,91.01085883514314,904306.1399998744,465765.4599999991,904306.1399998744,201030.4999999311,0.0,0.0,21.169215954904853,85.0838,62.4891,46.8847,86.8033,536.9177,3.0681,5.8257,5.8257,6.8205,1.7051,524.2714,3.0839,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,180,101635.1833,2.0436,32205.6549,0.6476,133840.8383,2.6912,26086.5608,5.2732,50574.953,10.2234,76661.5138,15.4966,3.8497,53600,48548,0,4947,0,105,0,5959,4265,9077,7775,38564,36508,90.57462686567165,962367.5799998734,500989.54799999914,962367.5799998734,203977.9999999246,0.0,0.0,20.813864789566804,83.6396,63.235,46.9539,85.1872,561.0393,3.0326,2.9697,2.9697,4.3892,1.0973,553.6804,3.076,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,190,109180.945,2.1185,36453.591,0.7073,145634.5361,2.8259,23255.6621,3.7808,68584.1964,11.1501,91839.8586,14.9309,4.1166,56550,50264,0,6151,0,135,0,6768,4270,9505,7761,40277,38233,88.8841732979664,1006963.0519998386,520521.23199999955,1006963.0519998386,221441.2999998934,0.0,0.0,21.199666549703533,86.2201,62.1497,48.6743,87.7486,596.4267,3.0586,2.973,2.973,4.6968,1.1742,588.757,3.0987,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,200,116600.5511,2.1566,41829.3684,0.7737,158429.9195,2.9303,29745.2526,4.5657,81513.0422,12.5116,111258.2949,17.0773,4.4516,59500,52818,0,6515,0,167,0,6886,4336,9881,8054,42733,40428,88.76974789915967,1162165.9239998441,624307.3239999997,1162165.9239998441,226910.49999987416,0.0,0.0,21.560555063133084,84.4585,71.2571,50.6841,85.6943,630.3257,3.0748,3.4,3.4,4.8368,1.2092,622.089,3.1104,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,10,2850.3841,0.9389,242.22,0.0798,3092.6042,1.0186,92.4802,2.4337,2.96,0.0779,95.4402,2.5116,1.0371,3050,3012,0,38,0,0,0,1207,1195,665,655,1178,1162,98.75409836065573,5309.647999999955,2316.2479999999896,5309.647999999955,7579.3000000003985,0.0,0.0,21.843708446915034,18.1863,4.457,3.0603,30.5584,21.7127,1.4475,0.178,0.178,0.2733,0.0683,21.2614,2.1261,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,20,9423.8031,1.583,354.0388,0.0595,9777.8419,1.6425,1012.8309,11.13,2012.6609,22.1172,3025.4917,33.2472,2.1184,6000,5909,0,91,0,0,0,1490,1465,1312,1298,3198,3146,98.48333333333333,24628.284000000163,10433.432000000003,24628.284000000163,21297.899999998124,0.0,0.0,19.653847606239186,31.5979,11.7188,6.7407,41.5402,58.5511,2.342,0.5273,0.5273,0.6206,0.1551,57.4032,2.8702,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,30,13015.7606,1.499,606.4781,0.0698,13622.2387,1.5688,1808.1224,4.7333,1936.462,5.0693,3744.5844,9.8026,1.9158,8950,8552,0,382,0,16,0,1535,1466,4137,3964,3278,3122,95.55307262569832,63534.90800000193,24909.355999999996,63534.90800000193,35774.549999997515,0.0,0.0,15.994390363266625,38.1901,16.1595,13.9058,44.8105,99.3513,2.8386,0.7476,0.7476,1.2356,0.3089,97.3681,3.2456,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,40,18633.3938,1.5792,1334.8001,0.1131,19968.1938,1.6924,1594.3342,6.5342,1690.1528,6.9269,3284.487,13.461,1.9308,11900,11651,0,244,0,5,0,1838,1803,5495,5385,4567,4463,97.90756302521008,108686.88000000076,44440.948000000004,108686.88000000076,50377.850000005514,0.0,0.0,13.517595328390554,40.2451,22.099,19.1442,44.518,138.44,3.0764,1.0397,1.0397,1.717,0.4292,135.6833,3.3921,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,50,23339.6505,1.5912,2765.5503,0.1885,26105.2008,1.7797,3153.5952,5.8836,2075.1721,3.8716,5228.7673,9.7552,2.0609,14950,14395,0,536,0,19,0,3347,3190,4663,4522,6940,6683,96.2876254180602,139649.89200000075,63312.104000000094,139649.89200000075,58415.60000000777,0.0,0.0,15.678224199709346,50.1135,27.5484,20.6471,54.7945,160.247,2.9136,1.2266,1.2266,1.8547,0.4637,157.1657,3.1433,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,60,31030.6062,1.7771,3368.324,0.1929,34398.9302,1.97,4699.3761,7.0561,1569.6291,2.3568,6269.0052,9.4129,2.2435,17900,17194,0,666,0,40,0,3824,3585,5255,5117,8821,8492,96.05586592178771,165626.00799999994,76496.96799999988,165626.00799999994,69476.55000001715,0.0,0.0,18.59032252161145,62.0813,26.5516,24.0333,67.2958,191.3436,2.9437,1.1672,1.1672,2.2132,0.5533,187.9631,3.1327,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,70,37064.7274,1.8139,4850.2603,0.2374,41914.9877,2.0512,4549.1289,6.471,5276.4892,7.5057,9825.6182,13.9767,2.4479,20850,20116,0,703,0,31,0,4076,3834,6047,5951,10727,10331,96.47961630695444,227508.99199999182,101609.26000000034,227508.99199999182,83908.70000002882,0.0,0.0,18.53042246938389,57.1839,30.4896,29.4123,60.4644,229.8794,3.0651,1.3676,1.3676,2.7305,0.6826,225.7813,3.2254,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,80,39997.8903,1.7401,8329.6278,0.3624,48327.5181,2.1025,8576.8997,6.878,42917.9623,34.417,51494.8621,41.295,4.1193,23800,22523,0,1247,0,30,0,4620,4307,7245,6840,11935,11376,94.6344537815126,277194.35199998674,117733.31599999992,277194.35199998674,100643.85000002805,0.0,0.0,16.00093978120807,38.0903,18.631,21.6086,39.8692,275.2086,3.2377,1.5177,1.5177,3.6542,0.9135,270.0368,3.3755,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,90,46567.6952,1.7739,13143.8439,0.5007,59711.5391,2.2746,3137.1441,2.9512,4037.3134,3.798,7174.4574,6.7493,2.4487,26850,25765,0,1063,0,22,0,3978,3640,8992,8612,13880,13513,95.95903165735568,362993.15999997244,152482.25599999988,362993.15999997244,107057.85000004065,0.0,0.0,16.844063691672122,56.0286,39.7112,39.9502,57.5217,295.4194,3.1097,1.791,1.791,3.6314,0.9079,289.9969,3.2222,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,100,54624.858,1.8966,9658.9372,0.3354,64283.7953,2.2319,6276.6704,4.1817,5169.149,3.4438,11445.8194,7.6255,2.4991,29800,28277,0,1501,0,22,0,3949,3452,6098,5728,19753,19097,94.88926174496645,376410.1559999598,176931.07200000001,376410.1559999598,119414.3000000471,0.0,0.0,22.427569611301482,69.1359,39.2643,37.9534,71.7126,328.8622,3.132,1.7938,1.7938,3.5552,0.8888,323.5131,3.2351,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,110,60634.8653,1.925,12761.441,0.4051,73396.3063,2.3301,6425.1534,3.5498,5946.6366,3.2854,12371.7901,6.8352,2.5749,32750,30891,0,1810,0,49,0,3738,3197,6550,6066,22462,21628,94.3236641221374,502130.5319999421,237368.2519999997,502130.5319999421,135967.8500000429,0.0,0.0,21.286916526177354,72.6929,47.2265,40.9744,75.0011,367.4336,3.1951,2.1693,2.1693,3.7699,0.9425,361.4944,3.2863,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,120,65590.662,1.9164,16901.4617,0.4938,82492.1238,2.4102,7596.0865,3.5814,8136.772,3.8363,15732.8585,7.4177,2.7024,35700,33528,0,2121,0,51,0,5123,4465,7517,6794,23060,22269,93.91596638655462,523375.04399995034,244717.60799999998,523375.04399995034,148415.85000001985,0.0,0.0,20.69812424131155,77.2333,45.9579,46.2326,79.39,399.3894,3.1951,2.0513,2.0513,4.2542,1.0636,393.0839,3.2757,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,130,73365.8094,1.9841,16916.976,0.4575,90282.7854,2.4416,7881.9216,3.3497,14392.5894,6.1167,22274.511,9.4664,2.8619,38750,36284,0,2353,0,113,0,5549,4495,7627,6977,25574,24812,93.63612903225807,627314.7799999143,310889.9119999993,627314.7799999143,153226.05000000953,0.0,0.0,19.87357079180601,81.3609,50.8569,40.1259,83.8666,412.7681,3.0575,2.3309,2.3309,3.6882,0.9221,406.749,3.1288,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,140,77163.1231,1.9376,24259.9955,0.6092,101423.1187,2.5468,8116.7709,3.2248,15639.6046,6.2136,23756.3755,9.4384,2.9565,41700,39108,0,2517,0,75,0,4606,3712,7631,6825,29463,28571,93.7841726618705,696961.5119998873,344153.9559999996,696961.5119998873,170166.29999998174,0.0,0.0,21.51105264116845,78.7501,53.5264,44.9365,80.6606,458.3414,3.161,2.6064,2.6064,4.3828,1.0957,451.3522,3.2239,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,150,90413.7068,2.1141,25369.6189,0.5932,115783.3257,2.7074,11166.9818,4.3149,17057.4133,6.591,28224.3951,10.9059,3.1752,44650,41997,0,2588,0,65,0,4580,3632,7816,7095,32254,31270,94.0582306830907,795450.0079998986,398366.8679999999,795450.0079998986,181539.7999999553,0.0,0.0,20.84367494223489,81.2832,59.8947,43.7203,83.1903,485.72,3.1337,2.815,2.815,4.0668,1.0167,478.8381,3.1923,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,160,87328.5424,1.9578,27298.1897,0.612,114626.7321,2.5698,15242.0021,3.8794,29071.7465,7.3993,44313.7485,11.2786,3.2748,47600,43582,0,3929,0,89,0,5411,4148,9546,8193,32643,31241,91.55882352941177,832227.999999883,411227.13599999953,832227.999999883,194965.5999999437,0.0,0.0,20.031261371642493,83.5835,57.3686,50.3444,85.2416,520.7665,3.1562,2.6888,2.6888,4.705,1.1763,513.3727,3.2086,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,170,91226.6912,1.9446,35176.1119,0.7498,126402.8031,2.6944,19324.034,4.0554,52576.6192,11.0339,71900.6532,15.0893,3.8373,50650,45768,0,4765,0,117,0,5396,3593,9180,7707,36074,34468,90.36130306021718,901614.3879998523,469409.368000001,901614.3879998523,197982.19999993555,0.0,0.0,21.71404722784305,79.6048,61.4018,49.9318,80.9469,543.5282,3.1059,3.0361,3.0361,4.9133,1.2283,535.5789,3.1505,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,180,103555.9356,2.0754,29784.0989,0.5969,133340.0345,2.6724,19156.1043,4.1223,51420.7441,11.0654,70576.8484,15.1876,3.7386,53600,48826,0,4647,0,127,0,5815,4320,9590,7817,38195,36689,91.09328358208955,853821.7879998658,423126.5880000009,853821.7879998658,213481.94999991395,0.0,0.0,21.446179602496294,85.9418,54.9307,49.8571,87.5654,566.6705,3.0631,2.5945,2.5945,4.7384,1.1846,559.3377,3.1074,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,190,107068.8679,2.0617,36172.6127,0.6965,143241.4805,2.7582,29293.75,5.1106,69911.8337,12.1968,99205.5838,17.3073,4.2044,56550,50718,0,5732,0,100,0,6463,4432,9278,7636,40809,38650,89.6870026525199,1019012.0479998466,537028.2680000009,1019012.0479998466,214603.44999989672,0.0,0.0,20.818065155570924,85.7683,62.3176,50.9641,87.1953,596.1522,3.0572,2.9519,2.9519,4.8823,1.2206,588.318,3.0964,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,200,117517.2218,2.1871,41911.2925,0.78,159428.5143,2.9671,35907.5978,5.1209,79376.5259,11.3201,115284.1237,16.441,4.5225,59500,52316,0,7012,0,172,0,7353,4573,11265,9398,40882,38345,87.92605042016807,1129216.2999998746,603185.780000001,1129216.2999998746,220750.19999988328,0.0,0.0,19.647192277945997,83.7493,67.1783,49.2058,85.0389,616.5955,3.0078,3.2087,3.2087,4.696,1.174,608.6909,3.0435,0,0,0,-1.0,[],[]
