Orchestration architecture,Orchestration algorithm,Edge devices count,Tasks execution delay (s),Average execution delay (s),Tasks waiting time (s),Average waiting time (s),Tasks total time (s),Average total time (s),Tasks wasted execution delay (s),Average wasted execution delay (s),Tasks wasted waiting time (s),Average wasted waiting time (s),Tasks wasted total time (s),Average wasted total time (s),Average real total time (s),Generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Tasks success rate,Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average VM CPU usage (%),Average VM CPU usage (Cloud) (%),Average VM CPU usage (Edge) (%),Average VM CPU usage (Mist) (%),Energy consumption (W),Average energy consumption (W/Data center),Cloud energy consumption (W),Average Cloud energy consumption (W/Data center),Edge energy consumption (W),Average Edge energy consumption (W/Data center),Mist energy consumption (W),Average Mist energy consumption (W/Device),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
ALL,RL_MULTILAYER_EMPTY,110,61510.7843,1.9652,14633.988,0.4675,76144.7723,2.4327,10325.7496,5.15,12533.428,6.2511,22859.1776,11.4011,2.9726,32750,30680,0,2005,0,65,0,4520,3777,7196,6700,21034,20203,93.6793893129771,496535.9719999536,239944.15599999976,496535.9719999536,129069.4500000571,0.0,0.0,21.135504233724895,75.0287,46.8215,35.5186,77.8506,354.8211,3.0854,2.1575,2.1575,3.2717,0.8179,349.3919,3.1763,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,120,67218.4755,1.9938,16872.5473,0.5005,84091.0227,2.4942,15916.0815,6.0357,21997.5161,8.3419,37913.5976,14.3775,3.3563,35700,32981,0,2637,0,82,0,4789,3961,7169,6597,23742,22423,92.38375350140056,557646.9239999404,276622.58800000045,557646.9239999404,139862.00000003842,0.0,0.0,20.848023773775484,77.1502,51.0697,33.996,79.9099,382.3434,3.0587,2.4039,2.4039,3.163,0.7908,376.7764,3.1398,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,130,72939.5132,1.9717,16306.7713,0.4408,89246.2845,2.4125,12430.2404,5.214,15603.8419,6.5452,28034.0824,11.7593,2.9784,38750,36291,0,2384,0,75,0,5027,4153,7240,6694,26483,25444,93.6541935483871,568090.8479999396,272886.0320000005,568090.8479999396,153165.00000001208,0.0,0.0,20.95104130388323,76.9696,49.2415,39.2743,79.2582,410.772,3.0428,2.2942,2.2942,3.6959,0.924,404.7818,3.1137,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,140,82066.2104,2.0603,20464.3877,0.5138,102530.5981,2.5741,13182.5313,5.2416,17198.0187,6.8382,30380.55,12.0797,3.1386,41700,39100,0,2515,0,85,0,4679,3854,7163,6462,29858,28784,93.76498800959233,673419.9919999068,332352.24,673419.9919999068,162633.74999999028,0.0,0.0,21.68050858557925,79.2056,51.0584,41.7769,81.323,446.3079,3.078,2.4479,2.4479,4.026,1.0065,439.8341,3.1417,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,150,83626.3251,2.0104,26570.7913,0.6388,110197.1165,2.6492,18386.0503,4.6535,32958.5639,8.3418,51344.6142,12.9953,3.5466,44650,40601,0,3951,0,98,0,5972,4342,8049,7191,30629,29068,90.93169092945129,769283.0839998962,402816.3599999995,769283.0839998962,174224.19999998307,0.0,0.0,21.407026463218656,85.9179,61.6509,41.7284,88.1515,478.1726,3.085,2.8297,2.8297,3.8362,0.959,471.5067,3.1434,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,160,90972.2235,2.0543,30164.1241,0.6812,121136.3475,2.7355,17249.5855,4.1455,35608.2043,8.5576,52857.7898,12.7031,3.5917,47600,43341,0,4161,0,98,0,5714,3915,8135,7175,33751,32251,91.05252100840336,821283.1399998888,426923.72,821283.1399998888,190590.14999995343,0.0,0.0,21.975739807981498,82.4066,62.0752,45.7324,84.1465,516.1585,3.1282,2.9127,2.9127,4.3085,1.0771,508.9373,3.1809,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,170,97346.9862,2.0729,30072.2078,0.6404,127419.1939,2.7132,24699.5332,5.3555,47254.2792,10.2459,71953.8124,15.6014,3.8658,50650,45913,0,4612,0,125,0,5850,3988,8408,7452,36392,34473,90.64758144126357,880237.3399998794,456390.2080000013,880237.3399998794,191894.74999994587,0.0,0.0,21.594017111748247,83.4057,58.8114,41.206,85.3018,524.4215,2.9967,2.886,2.886,4.0471,1.0118,517.4885,3.044,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,180,98553.5556,2.0074,34768.5036,0.7082,133322.0592,2.7155,27648.7049,4.9817,70686.6995,12.7363,98335.4044,17.7181,4.2392,53600,47928,0,5550,0,122,0,6123,4113,9250,7686,38227,36129,89.41791044776119,967096.0759998659,501381.93199999904,967096.0759998659,205110.99999992058,0.0,0.0,21.549749148021,71.4943,46.892,36.117,73.0323,567.158,3.0657,3.023,3.023,4.6683,1.1671,559.4667,3.1081,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,190,107563.7762,2.061,36108.5871,0.6919,143672.3633,2.7529,25542.7228,4.7328,54539.3969,10.1055,80082.1198,14.8383,3.8856,56550,50987,0,5397,0,166,0,6368,4370,9296,7829,40886,38788,90.16268788682582,1029716.6159998432,534042.2320000001,1029716.6159998432,219810.6999999074,0.0,0.0,21.661815947911844,83.5014,66.0844,50.2417,84.8212,595.8287,3.0555,3.0954,3.0954,4.7133,1.1783,588.02,3.0948,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,200,117001.2556,2.1649,41780.3889,0.7731,158781.6446,2.938,30994.091,4.6847,67812.1312,10.2497,98806.2222,14.9344,4.2464,59500,52716,0,6616,0,168,0,6898,4472,9695,7900,42907,40344,88.59831932773109,1158844.9239998625,626588.1359999996,1158844.9239998625,226980.04999987665,0.0,0.0,21.165371811179998,88.1318,69.2247,51.0878,89.5241,628.8592,3.0676,3.2871,3.2871,4.8737,1.2184,620.6985,3.1035,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,10,2875.6715,0.9438,278.9,0.0915,3154.5715,1.0353,15.2352,0.6624,3,0.1304,18.2352,0.7928,1.0335,3050,3024,0,23,0,3,0,1392,1377,579,572,1079,1075,99.14754098360656,6462.895999999983,3392.1999999999794,6462.895999999983,7591.300000000416,0.0,0.0,18.519128936684965,19.8671,5.4992,2.5643,33.7969,21.5114,1.4341,0.2164,0.2164,0.2258,0.0564,21.0692,2.1069,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,20,8453.3885,1.4138,281.6249,0.0471,8735.0134,1.4609,291.2842,3.9363,4.2,0.0568,295.4842,3.993,1.4919,6000,5923,0,74,0,3,0,1115,1094,1270,1238,3615,3591,98.71666666666667,28197.36400000034,12145.588000000012,28197.36400000034,21762.999999997955,0.0,0.0,27.82957076816614,34.6093,12.8463,6.5486,45.7764,60.6496,2.426,0.593,0.593,0.5943,0.1486,59.4622,2.9731,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,30,14285.5344,1.6151,499.0453,0.0564,14784.5797,1.6715,463.8236,2.6504,28.7701,0.1644,492.5937,2.8148,1.6937,8950,8764,0,175,0,11,0,1325,1299,3872,3793,3753,3672,97.92178770949721,58708.41200000153,22152.191999999985,58708.41200000153,36289.09999999814,0.0,0.0,16.025739641408855,36.8999,15.4835,14.2294,43.1276,100.0566,2.8588,0.7148,0.7148,1.2635,0.3159,98.0783,3.2693,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,40,18986.7348,1.6171,1116.627,0.0951,20103.3619,1.7122,1723.2036,5.5587,536.5812,1.7309,2259.7849,7.2896,1.8557,11900,11587,0,310,0,3,0,1790,1724,4574,4456,5536,5407,97.36974789915966,95822.77600000081,38864.38000000004,95822.77600000081,51252.35000000359,0.0,0.0,15.088599739083257,45.1754,22.6926,17.4584,50.7317,137.5809,3.0574,1.0667,1.0667,1.5784,0.3946,134.9358,3.3734,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,50,24120.0493,1.6332,1978.762,0.134,26098.8113,1.7671,2327.3261,5.3998,446.7502,1.0365,2774.0763,6.4364,1.8995,14950,14502,0,431,0,17,0,2620,2530,6006,5839,6324,6133,97.00334448160535,141574.39200000084,60896.58400000011,141574.39200000084,57701.00000000939,0.0,0.0,14.613774525192643,47.7003,25.4911,19.9139,52.1455,159.8665,2.9067,1.2147,1.2147,1.8365,0.4591,156.8153,3.1363,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,60,29138.7651,1.6626,2857.8613,0.1631,31996.6264,1.8257,4282.8833,6.766,2449.7601,3.8701,6732.6434,10.6361,2.1328,17900,17245,0,633,0,22,0,3374,3177,5164,4998,9362,9070,96.34078212290503,173202.41199999998,76776.78400000003,173202.41199999998,71039.10000001536,0.0,0.0,18.843406056655866,54.6474,27.4843,25.528,58.6374,196.499,3.0231,1.2577,1.2577,2.3878,0.597,192.8534,3.2142,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,70,36643.8256,1.7954,5815.1568,0.2849,42458.9823,2.0803,3825.8419,5.2409,1689.3365,2.3142,5515.1784,7.555,2.2694,20850,20081,0,730,0,39,0,3925,3666,6573,6392,10352,10023,96.31175059952038,242759.74799999114,106107.85199999984,242759.74799999114,84409.10000002795,0.0,0.0,17.597789225876955,59.3451,32.704,31.75,62.6075,233.5052,3.1134,1.4603,1.4603,2.8853,0.7213,229.1596,3.2737,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,80,41951.1562,1.8044,8344.3779,0.3589,50295.5341,2.1633,4295.3825,4.41,2235.2925,2.295,6530.6749,6.705,2.346,23800,22802,0,974,0,24,0,4596,4310,7084,6746,12120,11746,95.80672268907563,300438.3839999812,130969.16799999982,300438.3839999812,100180.15000003387,0.0,0.0,17.413704164561697,62.4844,35.3753,36.3084,65.2305,273.6737,3.2197,1.6016,1.6016,3.3578,0.8394,268.7143,3.3589,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,90,45073.3401,1.7283,11089.0468,0.4252,56162.3869,2.1535,3976.5101,3.1018,2763.5047,2.1556,6740.0148,5.2574,2.299,26850,25537,0,1282,0,31,0,3750,3417,8774,8338,14326,13782,95.10986964618249,384656.09599996294,168574.08399999992,384656.09599996294,107491.90000004166,0.0,0.0,17.62295663487269,60.3828,40.4476,38.3585,62.3834,296.5424,3.1215,1.8746,1.8746,3.5176,0.8794,291.1502,3.235,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,100,54563.7277,1.873,9627.9539,0.3305,64191.6816,2.2035,4223.5189,3.9845,2380.4494,2.2457,6603.9684,6.2302,2.3448,29800,28699,0,1060,0,41,0,3577,3282,6131,5809,20092,19608,96.30536912751678,383573.2559999652,170146.96799999956,383573.2559999652,120983.3500000472,0.0,0.0,21.45418193462859,65.1964,38.5239,42.2343,67.1717,336.4976,3.2047,1.7866,1.7866,3.9932,0.9983,330.7177,3.3072,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,110,57660.8667,1.8252,14086.5434,0.4459,71747.4101,2.2711,6782.399,3.7083,7618.8655,4.1656,14401.2645,7.8738,2.5778,32750,30901,0,1829,0,20,0,3738,3218,6305,5897,22707,21786,94.35419847328244,513516.4199999226,242876.51199999946,513516.4199999226,135605.5500000446,0.0,0.0,23.350993429634062,74.3486,47.1921,42.3033,76.7022,372.2717,3.2371,2.1741,2.1741,3.9206,0.9802,366.177,3.3289,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,120,66725.1703,1.9425,14422.7303,0.4199,81147.9006,2.3623,9913.6441,4.9593,8130.9978,4.0675,18044.6419,9.0268,2.7288,35700,33638,0,1999,0,63,0,4743,4235,7136,6494,23821,22909,94.22408963585434,529148.6039999449,245213.63200000004,529148.6039999449,147332.7000000227,0.0,0.0,21.230238203587916,80.1022,46.2765,42.7377,82.6478,397.3748,3.179,2.166,2.166,4.043,1.0108,391.1659,3.2597,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,130,68620.3617,1.8594,18658.7659,0.5056,87279.1276,2.365,7951.7895,3.1643,15918.5996,6.3345,23870.3891,9.4988,2.8198,38750,36142,0,2513,0,95,0,5642,4660,8695,7735,24413,23747,93.26967741935484,607518.7359999322,294112.7360000002,607518.7359999322,157948.70000000828,0.0,0.0,20.367794919999106,81.8952,53.7925,40.197,84.3939,414.0049,3.0667,2.474,2.474,3.6247,0.9062,407.9063,3.1377,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,140,79612.2684,2.0143,24773.788,0.6268,104386.0565,2.6411,9910.7781,3.297,19845.0766,6.6018,29755.8547,9.8988,3.1541,41700,38621,0,3006,0,73,0,5039,4007,8837,7786,27824,26828,92.61630695443645,731752.4759999018,364023.00399999914,731752.4759999018,168622.39999997927,0.0,0.0,19.810172580107878,82.31,54.6038,43.5148,84.4872,451.301,3.1124,2.5838,2.5838,4.0759,1.019,444.6413,3.176,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,150,87173.85,2.0767,26813.9122,0.6388,113987.7622,2.7154,11261.0918,3.2631,32156.6991,9.3181,43417.7908,12.5812,3.4649,44650,41122,0,3451,0,77,0,5535,4174,8526,7434,30589,29514,92.09854423292273,739011.8919998752,373836.73200000037,739011.8919998752,180246.99999995876,0.0,0.0,20.904222300960456,84.5198,52.175,47.4469,86.5269,485.3442,3.1313,2.4329,2.4329,4.4703,1.1176,478.4409,3.1896,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,160,93222.904,2.0628,28672.7253,0.6345,121895.6293,2.6973,11568.5004,3.6866,26410.2534,8.4163,37978.7539,12.1029,3.308,47600,44351,0,3138,0,111,0,4882,3744,8599,7616,34119,32991,93.17436974789916,857700.2519998861,431272.9240000007,857700.2519998861,196712.04999992606,0.0,0.0,21.876413593264516,80.6673,60.0504,43.3723,82.436,519.0446,3.1457,2.9436,2.9436,4.191,1.0478,511.91,3.1994,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,170,98663.8493,2.0613,26752.0412,0.5589,125415.8905,2.6201,13014.3498,3.6011,32884.3336,9.0992,45898.6833,12.7002,3.3278,50650,46956,0,3614,0,80,0,5315,3819,8257,7265,37078,35872,92.70681145113524,851474.3519998644,436731.583999999,851474.3519998644,201848.64999991708,0.0,0.0,21.15189075122285,86.0421,58.4702,45.3946,87.9065,535.2059,3.0583,2.7542,2.7542,4.2818,1.0705,528.1699,3.1069,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,180,101720.0225,2.0668,30620.6818,0.6222,132340.7043,2.6889,29586.883,5.33,56980.478,10.2649,86567.361,15.5949,3.997,53600,47926,0,5551,0,123,0,6077,4472,10166,8261,37357,35193,89.41417910447761,860281.8079998915,432189.1480000001,860281.8079998915,204537.64999993218,0.0,0.0,20.890981616056774,86.8297,57.1002,52.3727,88.3811,561.5716,3.0355,2.6392,2.6392,4.8764,1.2191,554.0559,3.0781,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,190,109085.6468,2.076,34493.6026,0.6564,143579.2494,2.7324,28236.5497,5.5737,52144.1947,10.293,80380.7444,15.8667,3.8873,56550,51376,0,5066,0,108,0,6348,4535,8805,7574,41397,39267,90.85057471264368,967829.7999998649,503518.31600000034,967829.7999998649,215684.54999989437,0.0,0.0,21.438831143373697,87.4409,60.0536,46.5582,89.1156,589.7306,3.0243,2.8715,2.8715,4.5066,1.1267,582.3525,3.065,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,200,111435.9336,2.0478,35087.0118,0.6448,146522.9454,2.6926,32385.9405,5.0762,79998.3695,12.5389,112384.31,17.6151,4.2586,59500,53005,0,6380,0,115,0,6547,4174,10058,8372,42895,40459,89.08403361344538,1025274.1999998286,546431.0799999988,1025274.1999998286,227865.04999989452,0.0,0.0,21.12324135125038,89.0002,65.5633,52.2064,90.4219,627.5265,3.0611,3.0513,3.0513,4.8757,1.2189,619.5995,3.098,0,0,0,-1.0,[],[]
