Orchestration architecture,Orchestration algorithm,Edge devices count,Tasks execution delay (s),Average execution delay (s),Tasks waiting time (s),Average waiting time (s),Tasks total time (s),Average total time (s),Tasks wasted execution delay (s),Average wasted execution delay (s),Tasks wasted waiting time (s),Average wasted waiting time (s),Tasks wasted total time (s),Average wasted total time (s),Average real total time (s),Generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Tasks success rate,Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average VM CPU usage (%),Average VM CPU usage (Cloud) (%),Average VM CPU usage (Edge) (%),Average VM CPU usage (Mist) (%),Energy consumption (W),Average energy consumption (W/Data center),Cloud energy consumption (W),Average Cloud energy consumption (W/Data center),Edge energy consumption (W),Average Edge energy consumption (W/Data center),Mist energy consumption (W),Average Mist energy consumption (W/Device),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
ALL,RL_MULTILAYER_EMPTY,110,58043.4515,1.8533,12583.6686,0.4018,70627.1201,2.2551,12410.6599,5.9839,11611.0894,5.5984,24021.7493,11.5823,2.8344,32750,30609,0,2074,0,67,0,4087,3479,6557,6014,22106,21116,93.46259541984733,443023.63199996,207713.23200000016,443023.63199996,132267.8000000423,0.0,0.0,21.952175008187297,75.8245,45.9648,35.9587,78.6931,357.4528,3.1083,2.1272,2.1272,3.3203,0.8301,352.0052,3.2,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,120,70140.517,2.0543,15000.0207,0.4393,85140.5377,2.4936,11814.7885,5.7381,12078.3018,5.8661,23893.0903,11.6042,3.0117,35700,33559,0,2059,0,82,0,4572,3844,6902,6359,24226,23356,94.00280112044818,541343.6959999367,263239.5359999999,541343.6959999367,142175.80000003357,0.0,0.0,21.85738483008125,79.5674,46.3611,38.265,82.3231,388.3824,3.1071,2.165,2.165,3.6046,0.9011,382.6128,3.1884,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,130,73345.0151,1.9767,14928.6756,0.4023,88273.6907,2.3791,11582.4286,5.1386,12091.0483,5.3643,23673.4769,10.5029,2.8443,38750,36405,0,2254,0,91,0,4502,3865,7260,6569,26988,25971,93.9483870967742,547834.0999999386,260949.6519999992,547834.0999999386,151991.3000000145,0.0,0.0,20.812890105766407,79.5653,45.8815,42.026,81.9222,412.4981,3.0555,2.1096,2.1096,3.9083,0.9771,406.4801,3.1268,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,140,80485.9087,2.0458,23134.5905,0.588,103620.4992,2.6338,15766.979,5.2399,47768.3189,15.8751,63535.2979,21.1151,3.9469,41700,38563,0,3009,0,128,0,4893,3887,8215,7443,28592,27233,92.47721822541966,699956.6639999156,351220.88800000085,699956.6639999156,161280.84999999776,0.0,0.0,20.686913987367195,67.0768,42.0055,31.9393,69.0485,444.8351,3.0678,2.604,2.604,3.9476,0.9869,438.2835,3.1306,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,150,84297.1112,2.0099,24686.4864,0.5886,108983.5976,2.5986,16838.1134,4.7538,25654.1181,7.2428,42492.2315,11.9967,3.3305,44650,40999,0,3542,0,109,0,5485,4253,8111,7136,31054,29610,91.82306830907055,766152.6999998956,389671.88799999934,766152.6999998956,175111.49999997605,0.0,0.0,20.5664374140497,83.6459,56.3506,41.7123,85.8129,477.5862,3.0812,2.6339,2.6339,3.8939,0.9735,471.0585,3.1404,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,160,93814.1695,2.1189,31304.4039,0.7071,125118.5734,2.826,23360.8333,5.5292,44561.7401,10.5472,67922.5734,16.0763,3.9803,47600,43278,0,4225,0,97,0,5649,4172,9157,7965,32794,31141,90.9201680672269,856891.3559998799,440914.24799999973,856891.3559998799,180795.34999995716,0.0,0.0,20.65520052123053,82.3765,61.8799,45.0669,84.1446,505.894,3.066,2.8695,2.8695,4.1431,1.0358,498.8814,3.118,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,170,98052.4955,2.0843,29967.7325,0.637,128020.228,2.7213,21887.732,4.8211,44652.2525,9.8353,66539.9846,14.6564,3.7718,50650,45966,0,4540,0,144,0,6166,4480,8676,7549,35808,33937,90.75222112537018,894728.6679998569,461139.4479999987,894728.6679998569,189217.5999999313,0.0,0.0,21.268202742528555,79.4009,58.0235,44.9412,80.9618,526.4812,3.0085,2.8306,2.8306,4.419,1.1048,519.2317,3.0543,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,180,106121.8022,2.1225,30779.6191,0.6156,136901.4213,2.7381,19536.0054,4.1744,40124.3652,8.5736,59660.3706,12.7479,3.5949,53600,48753,0,4680,0,167,0,6106,4310,8973,7726,38521,36717,90.95708955223881,979599.0799998709,496675.8200000009,979599.0799998709,216256.99999990215,0.0,0.0,20.816213601848336,84.6077,63.191,47.5634,86.178,572.4228,3.0942,6.5163,6.5163,9.7509,2.4377,556.1555,3.0898,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,190,109212.9176,2.1131,39184.4122,0.7582,148397.3298,2.8712,25627.2954,4.2819,62272.8528,10.4048,87900.1482,14.6867,4.0975,56550,50426,0,5985,0,139,0,6763,4419,9420,7787,40367,38220,89.17064544650752,1050127.455999844,555596.279999999,1050127.455999844,217773.34999990056,0.0,0.0,20.828054530844852,87.6915,66.9744,51.25,89.1519,599.1144,3.0724,3.1242,3.1242,4.8372,1.2093,591.153,3.1113,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER_EMPTY,200,119536.9321,2.2055,38351.3635,0.7076,157888.2956,2.9131,27186.8449,4.2248,81366.0293,12.6443,108552.8742,16.8691,4.3943,59500,52884,0,6435,0,181,0,7002,4468,10067,8245,42431,40171,88.88067226890756,1119546.3319998626,600004.3519999976,1119546.3319998626,228420.44999986055,0.0,0.0,20.490431560203657,85.2612,61.9949,47.0839,86.7277,626.3489,3.0554,3.1522,3.1522,4.8068,1.2017,618.39,3.092,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,10,3696.4793,1.224,235.6,0.078,3932.0793,1.302,888.62,25.3891,633.0502,18.0871,1521.6703,43.4763,1.7852,3050,3015,0,35,0,0,0,1178,1175,496,494,1376,1346,98.85245901639344,5764.999999999976,3195.3559999999798,5764.999999999976,7088.20000000034,0.0,0.0,20.4786462024852,29.4312,5.5835,1.6609,51.9194,20.6774,1.3785,0.2392,0.2392,0.1466,0.0366,20.2917,2.0292,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,20,8002.4271,1.3416,457.9497,0.0768,8460.3768,1.4183,416.1903,3.3564,10.64,0.0858,426.8304,3.4422,1.4596,6000,5875,0,124,0,1,0,1794,1750,1128,1099,3078,3026,97.91666666666667,28156.648000000238,13302.74800000001,28156.648000000238,22161.049999998315,0.0,0.0,17.821054855437467,32.0641,13.7298,6.7249,42.0384,60.4142,2.4166,0.6119,0.6119,0.6194,0.1549,59.1829,2.9591,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,30,13881.3727,1.5914,713.0075,0.0817,14594.3803,1.6731,1790.8353,5.6316,1209.9616,3.8049,3000.7969,9.4365,1.9462,8950,8627,0,318,0,5,0,1635,1565,3732,3624,3583,3438,96.39106145251397,61348.800000001655,24763.680000000004,61348.800000001655,35377.09999999739,0.0,0.0,16.07277851960255,38.1884,16.5181,13.5774,44.8614,99.1671,2.8333,0.7499,0.7499,1.2066,0.3016,97.2106,3.2404,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,40,18101.3158,1.5327,1354.6116,0.1147,19455.9275,1.6474,754.3026,2.8464,128.9594,0.4866,883.2621,3.3331,1.6844,11900,11628,0,265,0,7,0,2141,2081,5628,5506,4131,4041,97.71428571428571,112633.18799999967,46306.58000000002,112633.18799999967,50846.30000000529,0.0,0.0,12.62944794070101,38.3436,23.7256,19.491,42.0947,138.6937,3.0821,1.0882,1.0882,1.7156,0.4289,135.8899,3.3972,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,50,24157.2124,1.646,2468.0941,0.1682,26625.3065,1.8142,2588.2756,4.4244,384.7888,0.6578,2973.0644,5.0822,1.9395,14950,14341,0,585,0,24,0,3244,3114,5244,5027,6462,6200,95.92642140468227,137300.80000000264,59531.331999999995,137300.80000000264,57526.65000000784,0.0,0.0,14.961756501294094,50.5088,24.2058,21.3177,55.2778,159.7401,2.9044,1.1249,1.1249,1.9864,0.4966,156.6287,3.1326,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,60,30166.4529,1.7512,3336.0401,0.1937,33502.493,1.9449,9759.1299,10.4824,8833.33,9.488,18592.46,19.9704,2.8691,17900,16918,0,931,0,51,0,3672,3444,4863,4729,9365,8745,94.51396648044692,161904.12799999947,74232.17199999979,161904.12799999947,68943.20000001286,0.0,0.0,18.207123774756063,55.223,26.0211,21.6403,59.7656,189.7334,2.919,1.2425,1.2425,2.144,0.536,186.3469,3.1058,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,70,34584.8271,1.7179,5875.0106,0.2918,40459.8378,2.0097,10130.072,9.3193,138064.9652,127.0147,148195.0372,136.334,8.8908,20850,19732,0,1087,0,31,0,5353,5065,5711,5551,9786,9116,94.6378896882494,237536.73599998603,111287.68000000015,237536.73599998603,83295.9000000273,0.0,0.0,16.029002382150257,28.0179,11.4384,11.0808,30.0257,232.1371,3.0952,1.3808,1.3808,2.838,0.7095,227.9184,3.256,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,80,42249.6649,1.8173,8956.948,0.3853,51206.6129,2.2026,4110.6801,4.3777,2726.4403,2.9036,6837.1204,7.2813,2.3998,23800,22831,0,939,0,30,0,4271,4021,7679,7336,11850,11474,95.92857142857143,298385.803999984,128048.96000000017,298385.803999984,100725.45000003172,0.0,0.0,15.857234789858785,60.4369,35.2193,37.5907,62.8661,273.0316,3.2121,1.5764,1.5764,3.4137,0.8534,268.0415,3.3505,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,90,46568.3614,1.7893,12264.1048,0.4712,58832.4662,2.2605,4083.8359,3.1294,4178.7529,3.2021,8262.5888,6.3315,2.4549,26850,25514,0,1305,0,31,0,3983,3554,7710,7315,15157,14645,95.024208566108,341315.0559999609,150787.34400000016,341315.0559999609,107504.45000003761,0.0,0.0,19.460001752019803,58.1614,38.8892,39.157,59.926,296.753,3.1237,1.7727,1.7727,3.6474,0.9118,291.3329,3.237,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,100,55353.7868,1.9187,11444.5406,0.3967,66798.3274,2.3154,7719.1125,5.494,7876.7154,5.6062,15595.8279,11.1002,2.7233,29800,28357,0,1405,0,38,0,4009,3560,6729,6386,19062,18411,95.15771812080537,383957.37999996153,177549.77200000046,383957.37999996153,117262.80000004785,0.0,0.0,20.91269847875817,67.2556,39.2808,38.1798,69.6602,326.3166,3.1078,1.801,1.801,3.564,0.891,320.9516,3.2095,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,110,59656.2658,1.8897,13954.8741,0.442,73611.1399,2.3317,6618.1283,3.5677,5567.9155,3.0016,12186.0438,6.5693,2.5669,32750,30863,0,1855,0,32,0,3557,3070,6337,5885,22856,21908,94.2381679389313,477339.93199993845,222594.75199999972,477339.93199993845,137542.0000000364,0.0,0.0,23.12702440347219,72.1609,46.099,40.3148,74.4858,368.1878,3.2016,2.1607,2.1607,3.7753,0.9438,362.2518,3.2932,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,120,65475.3573,1.9117,17296.504,0.505,82771.8613,2.4167,8560.4876,4.1018,8791.1919,4.2124,17351.6795,8.3142,2.7554,35700,33554,0,2087,0,59,0,5092,4395,7092,6494,23516,22665,93.98879551820728,508730.81599995104,233205.35199999952,508730.81599995104,154215.35000001124,0.0,0.0,20.64147940641288,75.6715,44.0496,45.8269,77.7687,407.036,3.2563,4.9313,4.9313,7.3824,1.8456,394.7223,3.2894,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,130,69496.7652,1.8991,19644.4151,0.5368,89141.1802,2.4359,11626.8799,4.0597,19264.5277,6.7264,30891.4076,10.7861,3.042,38750,35776,0,2864,0,110,0,5490,4469,8484,7514,24776,23793,92.32516129032258,605319.0599999217,292587.09599999996,605319.0599999217,153598.40000001347,0.0,0.0,21.065171495000932,76.4332,50.6391,45.0019,78.3758,417.1935,3.0903,2.3508,2.3508,4.1987,1.0497,410.644,3.1588,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,140,74595.2859,1.8795,21861.5455,0.5508,96456.8314,2.4303,9091.8228,3.2013,14300.047,5.0352,23391.8699,8.2366,2.818,41700,38808,0,2840,0,52,0,4593,3710,8866,7782,28241,27316,93.06474820143885,712039.1479998978,348943.1719999994,712039.1479998978,172459.54999998352,0.0,0.0,20.928416384544477,80.1837,54.046,45.3055,82.1557,458.1338,3.1595,2.6318,2.6318,4.3579,1.0895,451.1441,3.2225,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,150,80165.0225,1.8981,23941.1456,0.5669,104106.1681,2.465,11471.4537,3.521,18190.1139,5.5832,29661.5676,9.1042,2.9405,44650,41321,0,3258,0,71,0,5013,3969,8795,7670,30842,29682,92.54423292273236,760883.6079998827,373246.86400000064,760883.6079998827,187428.14999996734,0.0,0.0,21.065339004828356,83.2771,58.3468,49.1334,85.0716,493.6974,3.1851,2.7094,2.7094,4.527,1.1317,486.4611,3.2431,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,160,90827.1507,2.0168,25833.0482,0.5736,116660.1989,2.5904,13611.5014,4.051,24536.1014,7.3024,38147.6029,11.3535,3.1988,47600,44179,0,3360,0,61,0,5075,3839,9075,7970,33450,32370,92.81302521008404,847872.7679998783,422002.36400000093,847872.7679998783,196432.89999993282,0.0,0.0,20.97473395033286,87.1945,60.3339,46.0871,89.1871,518.6228,3.1432,2.8052,2.8052,4.2379,1.0595,511.5797,3.1974,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,170,94066.6695,2.0003,30934.6466,0.6578,125001.316,2.6581,15231.9655,3.3433,46219.4712,10.1447,61451.4367,13.488,3.6146,50650,45980,0,4556,0,114,0,5413,3711,9787,8238,35450,34031,90.77986179664363,920840.5119998702,473869.8159999994,920840.5119998702,198668.59999992503,0.0,0.0,20.87384145524946,84.3072,62.4271,49.1017,85.9023,538.9362,3.0796,2.9497,2.9497,4.5785,1.1446,531.408,3.1259,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,180,103369.7518,2.072,31908.0816,0.6396,135277.8334,2.7115,16934.1626,3.5427,37145.2171,7.771,54079.3797,11.3137,3.4636,53600,48720,0,4780,0,100,0,5909,4308,10196,8395,37495,36017,90.8955223880597,949004.4839998713,470118.1200000004,949004.4839998713,213506.54999991058,0.0,0.0,20.376563770597436,90.0692,60.4887,51.4977,91.7717,568.9486,3.0754,2.7826,2.7826,4.7166,1.1792,561.4493,3.1192,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,190,108365.7026,2.079,35928.1239,0.6893,144293.8266,2.7683,27088.4151,4.927,64776.3187,11.7818,91864.7338,16.7088,4.0984,56550,50930,0,5498,0,122,0,6263,4086,8947,7602,41340,39242,90.06189213085764,997211.447999858,516849.3000000005,997211.447999858,219089.09999990603,0.0,0.0,21.710248103932614,82.8854,64.6516,50.5021,84.1816,596.2035,3.0575,3.0275,3.0275,4.7614,1.1903,588.4146,3.0969,0,0,0,-1.0,[],[]
ALL,RL_MULTILAYER,200,109051.5375,2.0414,38232.492,0.7157,147284.0296,2.757,38602.1539,5.1947,119356.9442,16.062,157959.0982,21.2568,5.0162,59500,51970,0,7431,0,99,0,6796,4085,10080,7974,42624,39911,87.34453781512605,984337.9119998306,527835.9479999994,984337.9119998306,224690.049999902,0.0,0.0,21.20625624376837,80.9765,58.5931,50.6313,82.1746,626.3907,3.0556,2.9808,2.9808,5.2155,1.3039,618.1945,3.091,0,0,0,-1.0,[],[]
